"year","race_key","age_key","ed_key","gender","var1","var2","var3","marital_status","death_type","overall_cause","counts","pop_total","rate"
2009,"AAPI & AI","Unknown","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",1,NA,NA
2009,"AAPI & AI","Unknown","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",8,NA,NA
2009,"Black","15-19","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",3,NA,NA
2009,"Black","15-19","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",20,NA,NA
2009,"Black","15-19","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",358,NA,NA
2009,"Black","15-19","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",71,NA,NA
2009,"Black","15-19","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",836,NA,NA
2009,"Black","15-19","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",6,NA,NA
2009,"Black","15-19","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",84,NA,NA
2009,"Black","15-19","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",84,NA,NA
2009,"Black","15-19","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",1062,NA,NA
2009,"Black","20-24","Associate",NA,"Race","Age","Education",NA,NA,"DoD",10,NA,NA
2009,"Black","20-24","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",61,NA,NA
2009,"Black","20-24","BA",NA,"Race","Age","Education",NA,NA,"DoD",3,NA,NA
2009,"Black","20-24","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",39,NA,NA
2009,"Black","20-24","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",1,NA,NA
2009,"Black","20-24","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",90,NA,NA
2009,"Black","20-24","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",957,NA,NA
2009,"Black","20-24","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",57,NA,NA
2009,"Black","20-24","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",568,NA,NA
2009,"Black","20-24","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",5,NA,NA
2009,"Black","20-24","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",46,NA,NA
2009,"Black","20-24","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",378,NA,NA
2009,"Black","20-24","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",175,NA,NA
2009,"Black","20-24","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",1741,NA,NA
2009,"Black","25-29","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",119,528.955543642428,22497.1647296778
2009,"Black","25-29","Associate",NA,"Race","Age","Education",NA,NA,"DoD",14,528.955543642428,2646.72526231504
2009,"Black","25-29","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",120,1552.46644908768,7729.63564336728
2009,"Black","25-29","BA",NA,"Race","Age","Education",NA,NA,"DoD",16,1552.46644908768,1030.6180857823
2009,"Black","25-29","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",1,6.00731562085129,16646.3702444569
2009,"Black","25-29","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",1013,7998.45120242353,12664.9519308571
2009,"Black","25-29","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",90,7998.45120242353,1125.2178418333
2009,"Black","25-29","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",53,831.368627648065,6375.03006938529
2009,"Black","25-29","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",550,831.368627648065,66155.9724181492
2009,"Black","25-29","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",18,95.1372898539465,18920.0260251615
2009,"Black","25-29","Masters",NA,"Race","Age","Education",NA,NA,"DoD",3,95.1372898539465,3153.33767086025
2009,"Black","25-29","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",54,4557.75491156008,1184.79385240828
2009,"Black","25-29","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",364,4557.75491156008,7986.38819030763
2009,"Black","25-29","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",205,NA,NA
2009,"Black","25-29","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",1810,NA,NA
2009,"Black","30-34","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",151,416.952388943521,36215.1660487197
2009,"Black","30-34","Associate",NA,"Race","Age","Education",NA,NA,"DoD",21,416.952388943521,5036.54627167625
2009,"Black","30-34","BA",NA,"Race","Age","Education",NA,NA,"DoD",10,1583.62858008985,631.461197765995
2009,"Black","30-34","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",109,1583.62858008985,6882.92705564934
2009,"Black","30-34","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",5,8.49907618532168,58829.9232878421
2009,"Black","30-34","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",107,7468.7957356495,1432.62721042531
2009,"Black","30-34","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",1043,7468.7957356495,13964.7680418093
2009,"Black","30-34","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",552,584.190861819057,94489.667003893
2009,"Black","30-34","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",52,584.190861819057,8901.20051485949
2009,"Black","30-34","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",30,219.754613632802,13651.5905191089
2009,"Black","30-34","Masters",NA,"Race","Age","Education",NA,NA,"DoD",2,219.754613632802,910.106034607261
2009,"Black","30-34","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",41,3083.51530339798,1329.6512572783
2009,"Black","30-34","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",376,3083.51530339798,12193.8749447961
2009,"Black","30-34","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",211,NA,NA
2009,"Black","30-34","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",1979,NA,NA
2009,"Black","35-39","Associate",NA,"Race","Age","Education",NA,NA,"DoD",18,680.778212953226,2644.03291079421
2009,"Black","35-39","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",208,680.778212953226,30553.2691913998
2009,"Black","35-39","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",176,1484.05987952085,11859.3597488009
2009,"Black","35-39","BA",NA,"Race","Age","Education",NA,NA,"DoD",18,1484.05987952085,1212.88906521828
2009,"Black","35-39","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",1,12.8096631076006,7806.60655631648
2009,"Black","35-39","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",10,12.8096631076006,78066.0655631648
2009,"Black","35-39","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",140,7096.2697405247,1972.86750812897
2009,"Black","35-39","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",1361,7096.2697405247,19179.0905611681
2009,"Black","35-39","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",61,497.091284432495,12271.3879543555
2009,"Black","35-39","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",597,497.091284432495,120098.665717217
2009,"Black","35-39","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",59,283.867810252352,20784.322092579
2009,"Black","35-39","Masters",NA,"Race","Age","Education",NA,NA,"DoD",12,283.867810252352,4227.31974764319
2009,"Black","35-39","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",44,3270.66472524381,1345.29227836766
2009,"Black","35-39","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",489,3270.66472524381,14951.0891845861
2009,"Black","35-39","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",253,NA,NA
2009,"Black","35-39","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",2640,NA,NA
2009,"Black","40-44","Associate",NA,"Race","Age","Education",NA,NA,"DoD",21,913.053360888387,2299.97510546014
2009,"Black","40-44","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",307,913.053360888387,33623.4455893458
2009,"Black","40-44","BA",NA,"Race","Age","Education",NA,NA,"DoD",18,1227.90948674809,1465.90609440359
2009,"Black","40-44","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",236,1227.90948674809,19219.6576821804
2009,"Black","40-44","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",12,15.2480494662272,78698.5904431825
2009,"Black","40-44","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",2,15.2480494662272,13116.4317405304
2009,"Black","40-44","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",2235,10291.9446777147,21716.0125708747
2009,"Black","40-44","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",209,10291.9446777147,2030.71437463661
2009,"Black","40-44","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",79,757.285339480529,10431.9991265368
2009,"Black","40-44","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",830,757.285339480529,109602.016139564
2009,"Black","40-44","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",74,255.678275846463,28942.6232068452
2009,"Black","40-44","Masters",NA,"Race","Age","Education",NA,NA,"DoD",5,255.678275846463,1955.58264911116
2009,"Black","40-44","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",746,3073.62562060917,24271.0105940667
2009,"Black","40-44","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",71,3073.62562060917,2309.97553911359
2009,"Black","40-44","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",328,NA,NA
2009,"Black","40-44","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",3832,NA,NA
2009,"Black","45-49","Associate",NA,"Race","Age","Education",NA,NA,"DoD",35,644.457707337091,5430.9227124648
2009,"Black","45-49","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",464,644.457707337091,71998.5182452476
2009,"Black","45-49","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",412,1546.22838059092,26645.4816876758
2009,"Black","45-49","BA",NA,"Race","Age","Education",NA,NA,"DoD",39,1546.22838059092,2522.26647043533
2009,"Black","45-49","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",1,26.5441798984291,3767.30418429383
2009,"Black","45-49","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",36,26.5441798984291,135622.950634578
2009,"Black","45-49","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",335,10613.5399456245,3156.34558984354
2009,"Black","45-49","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",3391,10613.5399456245,31949.7549109237
2009,"Black","45-49","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",1459,1199.41407081702,121642.7283537
2009,"Black","45-49","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",133,1199.41407081702,11088.747684059
2009,"Black","45-49","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",117,227.393891563045,51452.569458121
2009,"Black","45-49","Masters",NA,"Race","Age","Education",NA,NA,"DoD",9,227.393891563045,3957.889958317
2009,"Black","45-49","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1148,3796.65332062273,30237.1563335602
2009,"Black","45-49","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",80,3796.65332062273,2107.11890826203
2009,"Black","45-49","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",503,NA,NA
2009,"Black","45-49","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",6211,NA,NA
2009,"Black","50-54","Associate",NA,"Race","Age","Education",NA,NA,"DoD",43,683.637862246173,6289.87982887876
2009,"Black","50-54","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",803,683.637862246173,117459.848897434
2009,"Black","50-54","BA",NA,"Race","Age","Education",NA,NA,"DoD",31,1283.72694272356,2414.84376219683
2009,"Black","50-54","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",707,1283.72694272356,55074.0174152631
2009,"Black","50-54","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",56,5.94877315678767,941370.573798109
2009,"Black","50-54","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",1,5.94877315678767,16810.1888178234
2009,"Black","50-54","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",339,9883.60729230843,3429.92178841236
2009,"Black","50-54","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",4895,9883.60729230843,49526.4517825325
2009,"Black","50-54","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",169,1199.9322846652,14084.1280928743
2009,"Black","50-54","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",2238,1199.9322846652,186510.524685518
2009,"Black","50-54","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",198,255.110363807082,77613.4677733949
2009,"Black","50-54","Masters",NA,"Race","Age","Education",NA,NA,"DoD",13,255.110363807082,5095.83374269764
2009,"Black","50-54","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",96,3257.57659155417,2946.97598972489
2009,"Black","50-54","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1673,3257.57659155417,51357.1961542682
2009,"Black","50-54","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",565,NA,NA
2009,"Black","50-54","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",9157,NA,NA
2009,"Black","55-59","Associate",NA,"Race","Age","Education",NA,NA,"DoD",35,414.657119839705,8440.70879900242
2009,"Black","55-59","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",916,414.657119839705,220905.407425321
2009,"Black","55-59","BA",NA,"Race","Age","Education",NA,NA,"DoD",36,779.123137974493,4620.57898749999
2009,"Black","55-59","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",955,779.123137974493,122573.692585069
2009,"Black","55-59","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",3,10.4484931188968,28712.2742567949
2009,"Black","55-59","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",87,10.4484931188968,832655.953447052
2009,"Black","55-59","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",5885,6041.59639337814,97408.0295474591
2009,"Black","55-59","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",309,6041.59639337814,5114.54224811638
2009,"Black","55-59","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",2537,1167.37781957234,217324.67051065
2009,"Black","55-59","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",148,1167.37781957234,12677.9862970344
2009,"Black","55-59","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",350,177.742670088721,196913.886702218
2009,"Black","55-59","Masters",NA,"Race","Age","Education",NA,NA,"DoD",13,177.742670088721,7313.94436322522
2009,"Black","55-59","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",2055,1949.08802746847,105433.924534906
2009,"Black","55-59","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",96,1949.08802746847,4925.38041622919
2009,"Black","55-59","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",459,NA,NA
2009,"Black","55-59","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",11158,NA,NA
2009,"Black","60-64","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",955,220.760432315429,432595.637716214
2009,"Black","60-64","Associate",NA,"Race","Age","Education",NA,NA,"DoD",19,220.760432315429,8606.61478178855
2009,"Black","60-64","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",948,302.239183212937,313658.867762392
2009,"Black","60-64","BA",NA,"Race","Age","Education",NA,NA,"DoD",21,302.239183212937,6948.13947574918
2009,"Black","60-64","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",90,10.6514947029588,844951.835492157
2009,"Black","60-64","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"DoD",3,10.6514947029588,28165.0611830719
2009,"Black","60-64","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",142,3396.11905776234,4181.24328343076
2009,"Black","60-64","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",6046,3396.11905776234,178026.738673397
2009,"Black","60-64","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",74,1034.18012153929,7155.42664752221
2009,"Black","60-64","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",2892,1034.18012153929,279641.808981544
2009,"Black","60-64","Masters",NA,"Race","Age","Education",NA,NA,"DoD",9,97.5917361622053,9222.09231429317
2009,"Black","60-64","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",433,97.5917361622053,443685.108009882
2009,"Black","60-64","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",69,1083.72087739745,6366.95310011035
2009,"Black","60-64","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1890,1083.72087739745,174399.150133457
2009,"Black","60-64","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",306,NA,NA
2009,"Black","60-64","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",11565,NA,NA
2009,"Black","65-69","Associate",NA,"Race","Age","Education",NA,NA,"DoD",11,NA,NA
2009,"Black","65-69","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",753,NA,NA
2009,"Black","65-69","BA",NA,"Race","Age","Education",NA,NA,"DoD",15,NA,NA
2009,"Black","65-69","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",830,NA,NA
2009,"Black","65-69","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",120,NA,NA
2009,"Black","65-69","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",99,NA,NA
2009,"Black","65-69","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",6043,NA,NA
2009,"Black","65-69","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",55,NA,NA
2009,"Black","65-69","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",3696,NA,NA
2009,"Black","65-69","Masters",NA,"Race","Age","Education",NA,NA,"DoD",3,NA,NA
2009,"Black","65-69","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",389,NA,NA
2009,"Black","65-69","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",17,NA,NA
2009,"Black","65-69","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1609,NA,NA
2009,"Black","65-69","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",135,NA,NA
2009,"Black","65-69","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",11592,NA,NA
2009,"Black","70-74","Associate",NA,"Race","Age","Education",NA,NA,"DoD",11,NA,NA
2009,"Black","70-74","Associate",NA,"Race","Age","Education",NA,NA,"Not a DoD",747,NA,NA
2009,"Black","70-74","BA",NA,"Race","Age","Education",NA,NA,"DoD",7,NA,NA
2009,"Black","70-74","BA",NA,"Race","Age","Education",NA,NA,"Not a DoD",767,NA,NA
2009,"Black","70-74","Doctorate or Professional",NA,"Race","Age","Education",NA,NA,"Not a DoD",117,NA,NA
2009,"Black","70-74","High School degree or GED",NA,"Race","Age","Education",NA,NA,"DoD",59,NA,NA
2009,"Black","70-74","High School degree or GED",NA,"Race","Age","Education",NA,NA,"Not a DoD",6043,NA,NA
2009,"Black","70-74","Less than High School",NA,"Race","Age","Education",NA,NA,"DoD",28,NA,NA
2009,"Black","70-74","Less than High School",NA,"Race","Age","Education",NA,NA,"Not a DoD",4500,NA,NA
2009,"Black","70-74","Masters",NA,"Race","Age","Education",NA,NA,"DoD",2,NA,NA
2009,"Black","70-74","Masters",NA,"Race","Age","Education",NA,NA,"Not a DoD",379,NA,NA
2009,"Black","70-74","Some College but no degree",NA,"Race","Age","Education",NA,NA,"DoD",15,NA,NA
2009,"Black","70-74","Some College but no degree",NA,"Race","Age","Education",NA,NA,"Not a DoD",1519,NA,NA
2009,"Black","70-74","Unknown",NA,"Race","Age","Education",NA,NA,"DoD",77,NA,NA
2009,"Black","70-74","Unknown",NA,"Race","Age","Education",NA,NA,"Not a DoD",12046,NA,NA
